OBJECTID,Year_Observed,StnLocation,Latitude,Longitude,Didemnum_vexillum,FCName,StnNum,Prov,Botrylloides_violaceus,Botryllus_schlosseri,Ciona_intestinalis,sampler,StnDescription,StructureType,Caprella_mutica,Membranipora_membranacea,Ascidiella_aspersa,Diplosoma_listerianum,Styela_clava,Codium_fragile
273,2009,Gabarus,45.8202,-60.1545,,BV_NS2009,57,NS,1,,,,,,,,,,,
274,2009,Louisbourg,45.91798,-59.98935,,BV_NS2009,58,NS,0,,,,,,,,,,,
275,2009,Main a Dieu,46.0065,-59.8411,,BV_NS2009,59,NS,1,,,,,,,,,,,
276,2009,Sydney; RCBYC,46.13993,-60.16775,,BV_NS2009,62,NS,0,,,,,,,,,,,
277,2009,North Sydney,46.2068,-60.249,,BV_NS2009,63,NS,1,,,,,,,,,,,
278,2009,Alder Point,46.3085,-60.284,,BV_NS2009,64,NS,1,,,,,,,,,,,
279,2009,Englishtown-A,46.2848,-60.5428,,BV_NS2009,65,NS,0,,,,,,,,,,,
280,2009,New Campbellton,46.28908,-60.43633,,BV_NS2009,66,NS,0,,,,,,,,,,,
281,2009,Ingonish,46.6893,-60.3592,,BV_NS2009,67,NS,1,,,,,,,,,,,
282,2009,Neil?s Harbour,46.8075,-60.3201,,BV_NS2009,68,NS,0,,,,,,,,,,,
283,2009,Dingwall,46.9032,-60.4604,,BV_NS2009,69,NS,1,,,,,,,,,,,
284,2009,Bay St. Lawrence,47.0001,-60.4647,,BV_NS2009,70,NS,1,,,,,,,,,,,
285,2009,Cheticamp,46.6268,-61.01597,,BV_NS2009,71,NS,1,,,,,,,,,,,
286,2009,Inverness,46.23,-61.3169,,BV_NS2009,72,NS,0,,,,,,,,,,,
287,2009,Mabou-A,46.08573,-61.46442,,BV_NS2009,73,NS,0,,,,,,,,,,,
288,2009,Big Bras D?Or,46.28117,-60.425,,BV_NS2009,76,NS,0,,,,,,,,,,,
289,2009,Pictou,45.6744,-62.7118,,BV_NS2009,77,NS,0,,,,,,,,,,,
290,2009,Havre Boucher,45.6888,-61.5275,,BV_NS2009,79,NS,0,,,,,,,,,,,
291,2009,Robin?s Cove; IMBC,45.5062,-61.0999,,BV_NS2009,80,NS,1,,,,,,,,,,,
292,2009,Riverport,44.2896,-64.3446,,BV_NS2009,81,NS,1,,,,,,,,,,,
293,2009,Port Mouton,43.9194,-64.8434,,BV_NS2009,82,NS,1,,,,,,,,,,,
294,2009,East Bay-A,46.0167,-60.3889,,BV_NS2009,85,NS,0,,,,,,,,,,,
295,2009,East Bay-B,46.0136,-60.3892,,BV_NS2009,86,NS,0,,,,,,,,,,,
296,2009,Dundee Marina,45.7,-61.0911,,BV_NS2009,87,NS,0,,,,,,,,,,,
297,2009,Little Narrows,45.9919,-60.9842,,BV_NS2009,88,NS,0,,,,,,,,,,,
298,2009,Port Morien,46.1308,-59.8703,,BV_NS2009,89,NS,1,,,,,,,,,,,
299,2009,South Bar,46.1997,-60.2041,,BV_NS2009,90,NS,2,,,,,,,,,,,
300,2010,Musquash,45.1867,-66.2575,,Ci_NB2010,132,NB,0,0,0,,,,,,,,,
301,2010,Dipper Harbour,45.0944,-66.4168,,Ci_NB2010,133,NB,0,1,1,,,,,,,,,
302,2010,Beaver Harbour NB,45.0688,-66.7398,,Ci_NB2010,135,NB,1,1,3,,,,,,,,,
303,2010,North Head,44.768,-66.762,,Ci_NB2010,136,NB,0,1,1,,,,,,,,,
304,2010,Ingalls Head,44.6609,-66.7566,,Ci_NB2010,137,NB,0,1,1,,,,,,,,,
305,2010,Wallace Cove,45.0466,-66.8052,,Ci_NB2010,138,NB,0,1,2,,,,,,,,,
306,2010,Lime Kiln Bay,45.0594,-66.8217,,Ci_NB2010,139,NB,0,0,1,,,,,,,,,
307,2010,Seal Cove,44.6474,-66.8413,,Ci_NB2010,140,NB,0,1,1,,,,,,,,,
308,2010,Back Bay,45.0561,-66.8638,,Ci_NB2010,141,NB,0,1,2,,,,,,,,,
309,2010,Letete,45.0513,-66.8956,,Ci_NB2010,143,NB,0,0,1,,,,,,,,,
310,2010,Head Harbour,44.9466,-66.9055,,Ci_NB2010,144,NB,0,1,3,,,,,,,,,
311,2010,Wilson Beach,44.9283,-66.939,,Ci_NB2010,145,NB,1,1,1,,,,,,,,,
312,2010,Leonardville,44.9716,-66.9527,,Ci_NB2010,146,NB,0,1,3,,,,,,,,,
313,2010,Indian Island,44.9349,-66.9691,,Ci_NB2010,147,NB,0,0,3,,,,,,,,,
314,2010,Fairhaven,44.96,-67.0079,,Ci_NB2010,149,NB,0,1,2,,,,,,,,,
315,2010,Fairhaven MF,44.964,-67.0143,,Ci_NB2010,150,NB,0,1,2,,,,,,,,,
316,2010,St.Andrews,45.0677,-67.0531,,Ci_NB2010,151,NB,0,1,2,,,,,,,,,
317,2010,SABS,45.0823,-67.0847,,Ci_NB2010,152,NB,0,0,2,,,,,,,,,
318,2010,Crow Island,45.0421,-66.875,,Ci_NB2010,153,NB,0,0,1,,,,,,,,,
319,2010,Digby RWNSYC,44.63015,-65.75233,,CAM_NS2010,1,NS,,,,DFO,marina,floating dock,0,,,,,
320,2010,Meteghan,44.19365,-66.16688,,CAM_NS2010,2,NS,,,,DFO,public wharf,floating dock,0,,,,,
321,2010,Yarmouth Bar,43.81648,-66.14785,,CAM_NS2010,4,NS,,,,DFO,public wharf,floating dock,1,,,,,
322,2010,Wedgeport,43.7137,-65.96947,,CAM_NS2010,6,NS,,,,DFO,public wharf,floating dock,1,,,,,
323,2010,Camp Cove,43.7236,-65.84057,,CAM_NS2010,7,NS,,,,DFO,public wharf,floating dock,0,,,,,
324,2010,Clark's Harbour,43.4447,-65.6351,,CAM_NS2010,8,NS,,,,DFO,public wharf,floating dock,1,,,,,
325,2010,Ingomar,43.5627,-65.36245,,CAM_NS2010,10,NS,,,,DFO,public wharf,floating dock,0,,,,,
326,2010,Shelburne,43.7578,-65.322,,CAM_NS2010,12,NS,,,,DFO,marina,floating dock,0,,,,,
327,2010,Lunenburg,44.37525,-64.30687,,CAM_NS2010,18,NS,,,,DFO,public wharf,floating dock,1,,,,,
328,2010,Indian Point Marine Farms,44.45598,-64.30683,,CAM_NS2010,19,NS,,,,DFO,mussel lease,mussel lines,0,,,,,
329,2010,Chester,44.5378,-64.2384,,CAM_NS2010,21,NS,,,,DFO,public wharf,floating dock,0,,,,,
330,2010,Halifax BIO Jetty,44.68187,-63.61187,,CAM_NS2010,24,NS,,,,DFO,government wharf,floating dock,1,,,,,
331,2010,Whitehead,45.23943,-61.15262,,CAM_NS2010,36,NS,,,,NSDFA,mussel lease,mussel lines,0,,,,,
332,2010,Venus Cove,45.6153,-61.3901,,CAM_NS2010,41,NS,,,,DFO,marina,floating dock,0,,,,,
333,2010,Petit de Grat,45.5071,-60.9605,,CAM_NS2010,44,NS,,,,DFO,public wharf,floating dock,0,,,,,
334,2010,St. Peter's,45.66115,-60.8744,,CAM_NS2010,47,NS,,,,DFO,marina,floating dock,0,,,,,
335,2010,Gillis Cove,45.911,-61.0539,,CAM_NS2010,48,NS,,,,NSDFA,aquaculture lease,raft,0,,,,,
336,2010,Whycocomagh,45.9864,-61.1126,,CAM_NS2010,51,NS,,,,Unama'ki,public wharf,wharf,0,,,,,
337,2010,Orangedale,45.9007,-61.08955,,CAM_NS2010,52,NS,,,,Unama'ki,public wharf,wharf,0,,,,,
338,2010,Eskasoni,45.9557,-60.6099,,CAM_NS2010,54,NS,,,,Unama'ki,private wharf,wharf,0,,,,,
339,2010,Baddeck,46.0999,-60.74752,,CAM_NS2010,55,NS,,,,DFO/UFO,public wharf,wharf,0,,,,,
340,2010,Louisburg,45.91798,-59.98935,,CAM_NS2010,58,NS,,,,DFO/UFO,government wharf,floating dock,1,,,,,
341,2010,Sydney RCBYC,46.13993,-60.16775,,CAM_NS2010,62,NS,,,,DFO/UFO,marina,floating dock,0,,,,,
342,2010,North Sydney,46.1988,-60.2579,,CAM_NS2010,63,NS,,,,DFO/UFO,public wharf,wharf,0,,,,,
343,2010,Dingwall,46.9032,-60.4604,,CAM_NS2010,69,NS,,,,UFO,public wharf,wharf,1,,,,,
344,2010,Cheticamp,46.6268,-61.01597,,CAM_NS2010,71,NS,,,,DFO/UFO,public wharf,wharf,0,,,,,
345,2010,Mabou,46.08573,-61.46442,,CAM_NS2010,73,NS,,,,DFO/UFO,public wharf,floating dock,0,,,,,
346,2010,Pictou,45.6744,-62.7118,,CAM_NS2010,77,NS,,,,DFO,marina,floating dock,0,,,,,
347,2010,Port Mouton,43.9194,-64.8434,,CAM_NS2010,82,NS,,,,DFO,public wharf,wharf,0,,,,,
348,2010,East Bay,46.0136,-60.3892,,CAM_NS2010,86,NS,,,,DFO,public wharf,wharf,0,,,,,
349,2010,Caribou,45.7298,-62.6576,,CAM_NS2010,91,NS,,,,DFO,ferry dock,wharf,0,,,,,
350,2010,Aspy Bay North Harbour,46.90702,-60.47023,,CAM_NS2010,94,NS,,,,DFO,mussel lease,mussel lines,1,,,,,
351,2010,Aspy Bay  South harbour,46.88309,-60.46551,,CAM_NS2010,95,NS,,,,NSDFA,oyster lease, ,0,,,,,
352,2010,Lahave River,44.3116,-64.4083,,CAM_NS2010,100,NS,,,,DFO,marina,floating dock,0,,,,,
353,2010,Country Harbour,45.23217,-61.759,,CAM_NS2010,104,NS,,,,NSDFA,mussel lease,mussel lines,0,,,,,
354,2010,Eel Lake,43.82667,-65.90767,,CAM_NS2010,108,NS,,,,DFA,oyster lease,lines,0,,,,,
355,2010,Merigomish,45.64933,-62.54517,,CAM_NS2010,112,NS,,,,NSDFA,oyster lease,cages,0,,,,,
356,2010,"Halifax, RNSYS",44.62142,-63.58022,,CAM_NS2010,402,NS,,,,DFO,marina,floating dock,1,,,,,
357,2010,Dingwall Harbour,46.901,-60.465,,CAM_NS2010,420,NS,,,,DFO,private wharf,wharf,0,,,,,
358,2010,Sober Island,44.84,-62.47,,CAM_NS2010,421,NS,,,,NSDFA,oyster lease, ,0,,,,,
359,2010,Malagash,45.75,-63.35,,CAM_NS2010,422,NS,,,,NSDFA,shellfish lease, ,0,,,,,
360,2010,Alba,45.924,-60.9925,,CAM_NS2010,423,NS,,,,NSDFA,shellfish lease, ,0,,,,,
361,2010,Port L'Hebert,43.755,-64.9591,,CAM_NS2010,424,NS,,,,NSDFA,shellfish lease, ,0,,,,,
362,2009,Digby; RWNSYC,44.63015,-65.75233,,Ciona_NS2009,1,NS,,,1,,,,,,,,,
363,2009,Meteghan,44.19365,-66.16688,,Ciona_NS2009,2,NS,,,2,,,,,,,,,
364,2009,Yarmouth; PEM,43.836,-66.1233,,Ciona_NS2009,3,NS,,,0,,,,,,,,,
365,2009,Yarmouth Bar,43.81648,-66.14785,,Ciona_NS2009,4,NS,,,1,,,,,,,,,
366,2009,Wedgeport,43.7137,-65.96947,,Ciona_NS2009,6,NS,,,2,,,,,,,,,
367,2009,Camp Cove,43.7236,-65.84057,,Ciona_NS2009,7,NS,,,4,,,,,,,,,
368,2009,Clark?s Harbour-B,43.4447,-65.6351,,Ciona_NS2009,8,NS,,,2,,,,,,,,,
369,2009,Port La Tour,43.49848,-65.46988,,Ciona_NS2009,9,NS,,,2,,,,,,,,,
370,2009,Ingomar,43.56273,-65.36245,,Ciona_NS2009,10,NS,,,3,,,,,,,,,
371,2009,Gunning Cove,43.68073,-65.33973,,Ciona_NS2009,11,NS,,,2,,,,,,,,,
372,2009,Shelburne; YC,43.7578,-65.322,,Ciona_NS2009,12,NS,,,1,,,,,,,,,
373,2009,Lockeport,43.6995,-65.1074,,Ciona_NS2009,13,NS,,,2,,,,,,,,,
374,2009,Lower Sandy Point,43.68013,-65.30135,,Ciona_NS2009,14,NS,,,1,,,,,,,,,
375,2009,Moose Harbour,44.0187,-64.6644,,Ciona_NS2009,15,NS,,,1,,,,,,,,,
376,2009,Lunenburg,44.37525,-64.30687,,Ciona_NS2009,18,NS,,,2,,,,,,,,,
377,2009,Indian Point Marine Farms,44.45598,-64.30683,,Ciona_NS2009,19,NS,,,4,,,,,,,,,
378,2009,Mahone Bay,44.44782,-64.37437,,Ciona_NS2009,20,NS,,,1,,,,,,,,,
379,2009,Chester,44.5378,-64.2384,,Ciona_NS2009,21,NS,,,1,,,,,,,,,
380,2009,Hubbards,44.63768,-64.05907,,Ciona_NS2009,22,NS,,,1,,,,,,,,,
381,2009,Halifax; BIO Jetty,44.68187,-63.61187,,Ciona_NS2009,24,NS,,,2,,,,,,,,,
382,2009,Cape Canso,45.3345,-60.9861,,Ciona_NS2009,39,NS,,,2,,,,,,,,,
383,2009,Eddy Point,45.521,-61.26368,,Ciona_NS2009,40,NS,,,2,,,,,,,,,
384,2009,Venus Cove,45.6153,-61.3901,,Ciona_NS2009,41,NS,,,2,,,,,,,,,
385,2009,Petit de Grat-A,45.5071,-60.9605,,Ciona_NS2009,44,NS,,,4,,,,,,,,,
386,2009,"D?Escousse, LPYC",45.5887,-60.9618,,Ciona_NS2009,45,NS,,,1,,,,,,,,,
387,2009,Little Harbour,45.58333,-60.74067,,Ciona_NS2009,46,NS,,,2,,,,,,,,,
388,2009,St. Peter?s,45.66115,-60.8744,,Ciona_NS2009,47,NS,,,1,,,,,,,,,
389,2009,Gillis Cove,45.911,-61.0539,,Ciona_NS2009,48,NS,,,0,,,,,,,,,
390,2009,Whycocomagh,45.9864,-61.1126,,Ciona_NS2009,51,NS,,,0,,,,,,,,,
391,2009,Orangedale,45.9007,-61.08955,,Ciona_NS2009,52,NS,,,0,,,,,,,,,
392,2009,Eskasoni,45.9557,-60.5853,,Ciona_NS2009,54,NS,,,0,,,,,,,,,
393,2009,Baddeck,46.0999,-60.74752,,Ciona_NS2009,55,NS,,,0,,,,,,,,,
394,2009,Fourchu,45.7167,-60.2452,,Ciona_NS2009,56,NS,,,0,,,,,,,,,
395,2009,Gabarus,45.8202,-60.1545,,Ciona_NS2009,57,NS,,,0,,,,,,,,,
396,2009,Louisbourg,45.91798,-59.98935,,Ciona_NS2009,58,NS,,,0,,,,,,,,,
397,2009,Main a Dieu,46.0065,-59.8411,,Ciona_NS2009,59,NS,,,0,,,,,,,,,
398,2009,Sydney; RCBYC,46.13993,-60.16775,,Ciona_NS2009,62,NS,,,1,,,,,,,,,
399,2009,North Sydney,46.2068,-60.249,,Ciona_NS2009,63,NS,,,2,,,,,,,,,
400,2009,Alder Point,46.3085,-60.284,,Ciona_NS2009,64,NS,,,1,,,,,,,,,
401,2009,Englishtown-A,46.2848,-60.5428,,Ciona_NS2009,65,NS,,,0,,,,,,,,,
402,2009,New Campbellton,46.28908,-60.43633,,Ciona_NS2009,66,NS,,,0,,,,,,,,,
403,2009,Ingonish,46.6893,-60.3592,,Ciona_NS2009,67,NS,,,0,,,,,,,,,
404,2009,Neil?s Harbour,46.8075,-60.3201,,Ciona_NS2009,68,NS,,,0,,,,,,,,,
405,2009,Dingwall,46.9032,-60.4604,,Ciona_NS2009,69,NS,,,1,,,,,,,,,
406,2009,Bay St. Lawrence,47.0001,-60.4647,,Ciona_NS2009,70,NS,,,0,,,,,,,,,
407,2009,Cheticamp,46.6268,-61.01597,,Ciona_NS2009,71,NS,,,0,,,,,,,,,
408,2009,Inverness,46.23,-61.3169,,Ciona_NS2009,72,NS,,,0,,,,,,,,,
409,2009,Mabou-A,46.08573,-61.46442,,Ciona_NS2009,73,NS,,,0,,,,,,,,,
410,2009,Big Bras D?Or,46.28117,-60.425,,Ciona_NS2009,76,NS,,,0,,,,,,,,,
411,2009,Pictou,45.6744,-62.7118,,Ciona_NS2009,77,NS,,,1,,,,,,,,,
412,2009,Havre Boucher,45.6888,-61.5275,,Ciona_NS2009,79,NS,,,1,,,,,,,,,
413,2009,Robin?s Cove; IMBC,45.5062,-61.0999,,Ciona_NS2009,80,NS,,,1,,,,,,,,,
414,2009,Riverport,44.2896,-64.3446,,Ciona_NS2009,81,NS,,,0,,,,,,,,,
415,2009,Port Mouton,43.9194,-64.8434,,Ciona_NS2009,82,NS,,,1,,,,,,,,,
416,2009,East Bay-A,46.0167,-60.3889,,Ciona_NS2009,85,NS,,,0,,,,,,,,,
417,2009,East Bay-B,46.0136,-60.3892,,Ciona_NS2009,86,NS,,,0,,,,,,,,,
418,2009,Dundee Marina,45.7,-61.0911,,Ciona_NS2009,87,NS,,,0,,,,,,,,,
419,2009,Little Narrows,45.9919,-60.9842,,Ciona_NS2009,88,NS,,,0,,,,,,,,,
420,2009,Port Morien,46.1308,-59.8703,,Ciona_NS2009,89,NS,,,0,,,,,,,,,
421,2009,South Bar,46.1997,-60.2041,,Ciona_NS2009,90,NS,,,0,,,,,,,,,
422,2010,Digby RWNSYC,44.63015,-65.75233,,Membran_NS2010,1,NS,,,,DFO,marina,floating dock,,0,,,,
423,2010,Meteghan,44.19365,-66.16688,,Membran_NS2010,2,NS,,,,DFO,public wharf,floating dock,,1,,,,
424,2010,Yarmouth Bar,43.81648,-66.14785,,Membran_NS2010,4,NS,,,,DFO,public wharf,floating dock,,1,,,,
425,2010,Wedgeport,43.7137,-65.96947,,Membran_NS2010,6,NS,,,,DFO,public wharf,floating dock,,1,,,,
426,2010,Camp Cove,43.7236,-65.84057,,Membran_NS2010,7,NS,,,,DFO,public wharf,floating dock,,1,,,,
427,2010,Clark's Harbour,43.4447,-65.6351,,Membran_NS2010,8,NS,,,,DFO,public wharf,floating dock,,1,,,,
428,2010,Ingomar,43.5627,-65.36245,,Membran_NS2010,10,NS,,,,DFO,public wharf,floating dock,,0,,,,
429,2010,Shelburne,43.7578,-65.322,,Membran_NS2010,12,NS,,,,DFO,marina,floating dock,,1,,,,
430,2010,Lunenburg,44.37525,-64.30687,,Membran_NS2010,18,NS,,,,DFO,public wharf,floating dock,,1,,,,
431,2010,Indian Point Marine Farms,44.45598,-64.30683,,Membran_NS2010,19,NS,,,,DFO,mussel lease,mussel lines,,1,,,,
432,2010,Chester,44.5378,-64.2384,,Membran_NS2010,21,NS,,,,DFO,public wharf,floating dock,,1,,,,
433,2010,Halifax BIO Jetty,44.68187,-63.61187,,Membran_NS2010,24,NS,,,,DFO,government wharf,floating dock,,1,,,,
434,2010,Whitehead,45.23943,-61.15262,,Membran_NS2010,36,NS,,,,NSDFA,mussel lease,mussel lines,,0,,,,
435,2010,Venus Cove,45.6153,-61.3901,,Membran_NS2010,41,NS,,,,DFO,marina,floating dock,,1,,,,
436,2010,Petit de Grat,45.5071,-60.9605,,Membran_NS2010,44,NS,,,,DFO,public wharf,floating dock,,0,,,,
437,2010,St. Peter's,45.66115,-60.8744,,Membran_NS2010,47,NS,,,,DFO,marina,floating dock,,0,,,,
438,2010,Gillis Cove,45.911,-61.0539,,Membran_NS2010,48,NS,,,,NSDFA,aquaculture lease,raft,,0,,,,
439,2010,Whycocomagh,45.9864,-61.1126,,Membran_NS2010,51,NS,,,,Unama'ki,public wharf,wharf,,0,,,,
440,2010,Orangedale,45.9007,-61.08955,,Membran_NS2010,52,NS,,,,Unama'ki,public wharf,wharf,,0,,,,
441,2010,Eskasoni,45.9557,-60.6099,,Membran_NS2010,54,NS,,,,Unama'ki,private wharf,wharf,,1,,,,
442,2010,Baddeck,46.0999,-60.74752,,Membran_NS2010,55,NS,,,,DFO/UFO,public wharf,wharf,,1,,,,
443,2010,Louisburg,45.91798,-59.98935,,Membran_NS2010,58,NS,,,,DFO/UFO,government wharf,floating dock,,0,,,,
444,2010,Sydney RCBYC,46.13993,-60.16775,,Membran_NS2010,62,NS,,,,DFO/UFO,marina,floating dock,,1,,,,
445,2010,North Sydney,46.1988,-60.2579,,Membran_NS2010,63,NS,,,,DFO/UFO,public wharf,wharf,,1,,,,
446,2010,Dingwall,46.9032,-60.4604,,Membran_NS2010,69,NS,,,,UFO,public wharf,wharf,,1,,,,
447,2010,Cheticamp,46.6268,-61.01597,,Membran_NS2010,71,NS,,,,DFO/UFO,public wharf,wharf,,1,,,,
448,2010,Mabou,46.08573,-61.46442,,Membran_NS2010,73,NS,,,,DFO/UFO,public wharf,floating dock,,1,,,,
449,2010,Pictou,45.6744,-62.7118,,Membran_NS2010,77,NS,,,,DFO,marina,floating dock,,1,,,,
450,2010,Port Mouton,43.9194,-64.8434,,Membran_NS2010,82,NS,,,,DFO,public wharf,wharf,,1,,,,
451,2010,East Bay,46.0136,-60.3892,,Membran_NS2010,86,NS,,,,DFO,public wharf,wharf,,0,,,,
452,2010,Caribou,45.7298,-62.6576,,Membran_NS2010,91,NS,,,,DFO,ferry dock,wharf,,0,,,,
453,2010,Aspy Bay North Harbour,46.90702,-60.47023,,Membran_NS2010,94,NS,,,,DFO,mussel lease,mussel lines,,1,,,,
454,2010,Aspy Bay  South harbour,46.88309,-60.46551,,Membran_NS2010,95,NS,,,,NSDFA,oyster lease, ,,0,,,,
455,2010,Lahave River,44.3116,-64.4083,,Membran_NS2010,100,NS,,,,DFO,marina,floating dock,,1,,,,
456,2010,Country Harbour,45.23217,-61.759,,Membran_NS2010,104,NS,,,,NSDFA,mussel lease,mussel lines,,0,,,,
457,2010,Eel Lake,43.82667,-65.90767,,Membran_NS2010,108,NS,,,,DFA,oyster lease,lines,,0,,,,
458,2010,Merigomish,45.64933,-62.54517,,Membran_NS2010,112,NS,,,,NSDFA,oyster lease,cages,,0,,,,
459,2010,"Halifax, RNSYS",44.62142,-63.58022,,Membran_NS2010,402,NS,,,,DFO,marina,floating dock,,1,,,,
460,2010,Dingwall Harbour,46.901,-60.465,,Membran_NS2010,420,NS,,,,DFO,private wharf,wharf,,0,,,,
461,2010,Sober Island,44.84,-62.47,,Membran_NS2010,421,NS,,,,NSDFA,oyster lease, ,,0,,,,
462,2010,Malagash,45.75,-63.35,,Membran_NS2010,422,NS,,,,NSDFA,shellfish lease, ,,0,,,,
463,2010,Alba,45.924,-60.9925,,Membran_NS2010,423,NS,,,,NSDFA,shellfish lease, ,,0,,,,
464,2010,Port L'Hebert,43.755,-64.9591,,Membran_NS2010,424,NS,,,,NSDFA,shellfish lease, ,,0,,,,
465,2010,Digby RWNSYC,44.63015,-65.75233,,Ciona_NS2010,1,NS,,,1,DFO,marina,floating dock,,,,,,
466,2010,Meteghan,44.19365,-66.16688,,Ciona_NS2010,2,NS,,,2,DFO,public wharf,floating dock,,,,,,
467,2010,Yarmouth Bar,43.81648,-66.14785,,Ciona_NS2010,4,NS,,,1,DFO,public wharf,floating dock,,,,,,
468,2010,Wedgeport,43.7137,-65.96947,,Ciona_NS2010,6,NS,,,3,DFO,public wharf,floating dock,,,,,,
469,2010,Camp Cove,43.7236,-65.84057,,Ciona_NS2010,7,NS,,,3,DFO,public wharf,floating dock,,,,,,
470,2010,Clark's Harbour,43.4447,-65.6351,,Ciona_NS2010,8,NS,,,1,DFO,public wharf,floating dock,,,,,,
471,2010,Ingomar,43.5627,-65.36245,,Ciona_NS2010,10,NS,,,4,DFO,public wharf,floating dock,,,,,,
472,2010,Shelburne,43.7578,-65.322,,Ciona_NS2010,12,NS,,,2,DFO,marina,floating dock,,,,,,
473,2010,Lunenburg,44.37525,-64.30687,,Ciona_NS2010,18,NS,,,1,DFO,public wharf,floating dock,,,,,,
474,2010,Indian Point Marine Farms,44.45598,-64.30683,,Ciona_NS2010,19,NS,,,2,DFO,mussel lease,mussel lines,,,,,,
475,2010,Chester,44.5378,-64.2384,,Ciona_NS2010,21,NS,,,1,DFO,public wharf,floating dock,,,,,,
476,2010,Halifax BIO Jetty,44.68187,-63.61187,,Ciona_NS2010,24,NS,,,1,DFO,government wharf,floating dock,,,,,,
477,2010,Whitehead,45.23943,-61.15262,,Ciona_NS2010,36,NS,,,1,NSDFA,mussel lease,mussel lines,,,,,,
478,2010,Venus Cove,45.6153,-61.3901,,Ciona_NS2010,41,NS,,,1,DFO,marina,floating dock,,,,,,
479,2010,Petit de Grat,45.5071,-60.9605,,Ciona_NS2010,44,NS,,,1,DFO,public wharf,floating dock,,,,,,
480,2010,St. Peter's,45.66115,-60.8744,,Ciona_NS2010,47,NS,,,0,DFO,marina,floating dock,,,,,,
481,2010,Gillis Cove,45.911,-61.0539,,Ciona_NS2010,48,NS,,,0,NSDFA,aquaculture lease,raft,,,,,,
482,2010,Whycocomagh,45.9864,-61.1126,,Ciona_NS2010,51,NS,,,0,Unama'ki,public wharf,wharf,,,,,,
483,2010,Orangedale,45.9007,-61.08955,,Ciona_NS2010,52,NS,,,0,Unama'ki,public wharf,wharf,,,,,,
484,2010,Eskasoni,45.9557,-60.6099,,Ciona_NS2010,54,NS,,,0,Unama'ki,private wharf,wharf,,,,,,
485,2010,Baddeck,46.0999,-60.74752,,Ciona_NS2010,55,NS,,,0,DFO/UFO,public wharf,wharf,,,,,,
486,2010,Louisburg,45.91798,-59.98935,,Ciona_NS2010,58,NS,,,0,DFO/UFO,government wharf,floating dock,,,,,,
487,2010,Sydney RCBYC,46.13993,-60.16775,,Ciona_NS2010,62,NS,,,2,DFO/UFO,marina,floating dock,,,,,,
488,2010,North Sydney,46.1988,-60.2579,,Ciona_NS2010,63,NS,,,2,DFO/UFO,public wharf,wharf,,,,,,
489,2010,Dingwall,46.9032,-60.4604,,Ciona_NS2010,69,NS,,,1,UFO,public wharf,wharf,,,,,,
490,2010,Cheticamp,46.6268,-61.01597,,Ciona_NS2010,71,NS,,,0,DFO/UFO,public wharf,wharf,,,,,,
491,2010,Mabou,46.08573,-61.46442,,Ciona_NS2010,73,NS,,,0,DFO/UFO,public wharf,floating dock,,,,,,
492,2010,Pictou,45.6744,-62.7118,,Ciona_NS2010,77,NS,,,0,DFO,marina,floating dock,,,,,,
493,2010,Port Mouton,43.9194,-64.8434,,Ciona_NS2010,82,NS,,,0,DFO,public wharf,wharf,,,,,,
494,2010,East Bay,46.0136,-60.3892,,Ciona_NS2010,86,NS,,,0,DFO,public wharf,wharf,,,,,,
495,2010,Caribou,45.7298,-62.6576,,Ciona_NS2010,91,NS,,,0,DFO,ferry dock,wharf,,,,,,
496,2010,Aspy Bay North Harbour,46.90702,-60.47023,,Ciona_NS2010,94,NS,,,0,DFO,mussel lease,mussel lines,,,,,,
497,2010,Aspy Bay  South harbour,46.88309,-60.46551,,Ciona_NS2010,95,NS,,,0,NSDFA,oyster lease, ,,,,,,
498,2010,Lahave River,44.3116,-64.4083,,Ciona_NS2010,100,NS,,,0,DFO,marina,floating dock,,,,,,
499,2010,Country Harbour,45.23217,-61.759,,Ciona_NS2010,104,NS,,,1,NSDFA,mussel lease,mussel lines,,,,,,
500,2010,Eel Lake,43.82667,-65.90767,,Ciona_NS2010,108,NS,,,1,DFA,oyster lease,lines,,,,,,
501,2010,Merigomish,45.64933,-62.54517,,Ciona_NS2010,112,NS,,,0,NSDFA,oyster lease,cages,,,,,,
502,2010,"Halifax, RNSYS",44.62142,-63.58022,,Ciona_NS2010,402,NS,,,1,DFO,marina,floating dock,,,,,,
503,2010,Dingwall Harbour,46.901,-60.465,,Ciona_NS2010,420,NS,,,0,DFO,private wharf,wharf,,,,,,
504,2010,Sober Island,44.84,-62.47,,Ciona_NS2010,421,NS,,,0,NSDFA,oyster lease, ,,,,,,
505,2010,Malagash,45.75,-63.35,,Ciona_NS2010,422,NS,,,0,NSDFA,shellfish lease, ,,,,,,
506,2010,Alba,45.924,-60.9925,,Ciona_NS2010,423,NS,,,0,NSDFA,shellfish lease, ,,,,,,
507,2010,Port L'Hebert,43.755,-64.9591,,Ciona_NS2010,424,NS,,,0,NSDFA,shellfish lease, ,,,,,,
509,2007,Dipper Harbour,45.0944,-66.4168,,TPresent_NB2007,133,NB,0,1,0,,,,,,,,,
510,2007,Beaver Harbour NB,45.0688,-66.7398,,TPresent_NB2007,135,NB,0,1,1,,,,,,,,,
511,2007,North Head,44.768,-66.762,,TPresent_NB2007,136,NB,0,1,1,,,,,,,,,
